"strain" "sex" "age" "malenum" "femalenum" "littersize" "femalelitterratio" "mousewt" "mousewtadj" "brainwt" "ccarea" "ccindex" "ccindex.1" "trans1st10min" "trans3rd5min" "bothcyl.1st10min" "nonsoc.3rd5min" "soc.3rd5min"
"160" "Balb/cJ" "Female" 32 11 5 16 0.432401883544828 26.4629952729435 26.2900345195255 0.663016221435403 1.18478116091283 1.39399634036856 "cc1" 136 42 94 39 89
"161" "Balb/cJ" "Male" 32 2 1 3 0.427271493139383 31.2905156809075 31.2050613822796 0.684346508178245 1.24955548168613 1.47669928405726 "cc1" 19 5 10 3 11
"162" "Balb/cJ" "Male" 32 9 4 13 0.435359336204095 29.8221145299805 29.807602552107 0.689464068768552 1.25204991498936 1.43588578445012 "cc1" 92 23 36 20 123
"163" "Balb/cJ" "Female" 20 4 10 14 0.314842455515651 5.34782399440156 5.32533524757902 0.187016418576297 0.316038856846611 0.400277887452859 "cc1" 78 3 33 0 1
"164" "Balb/cJ" "Female" 20 5 13 18 0.620893956983453 10.2890998585829 10.2181405492134 0.375729543111701 0.64193339221152 0.70757984149189 "cc1" 79 4 43 5 79
"165" "Balb/cJ" "Male" 20 3 6 9 0.709202131824175 11.9044643556201 11.3371026501607 0.427750200080238 0.729404261122138 0.843889527250806 "cc1" 34 4 47 0 5
"166" "Balb/cJ" "Female" 71 5 6 10 0.721158992017798 29.1809774296634 28.9992453638203 0.605687013731359 1.20270281174963 1.34732786640128 "cc1" 129 45 41 15 121
"167" "Balb/cJ" "Female" 71 2 2 4 0.465634514239307 15.8744118467469 15.7235462642541 0.378002098357067 0.747790403889525 0.557696750960608 "cc1" 31 9 12 3 10
"168" "Balb/cJ" "Male" 71 5 6 11 0.464396158918863 22.0095915381929 21.8758454445313 0.378250671136813 0.748560167962467 0.676447067881645 "cc1" 157 39 44 16 33
"169" "Balb/cJ" "Male" 71 5 6 11 0.851888804530884 44.453261562468 44.0239096053279 0.756886164444091 1.51180957708411 1.38006815639576 "cc1" 88 24 45 14 57
"170" "Balb/cJ" "Female" 32 6 13 19 0.550930803173377 13.2719230418107 13.1810194593325 0.334938381621785 0.557247224553136 0 "cc0" 245 68 4 2 2
"171" "Balb/cJ" "Female" 32 3 5 8 0.445965422050533 11.2583970740365 11.1647443354527 0.276543158075264 0.465708311051856 0.723865849129204 "cc1" 76 26 0 0 0
"172" "Balb/cJ" "Male" 24 2 1 3 0.249907859003738 13.6824552804547 13.5450059580026 0.519183577080266 0.876989154208868 1.18808751603189 "cc1" 57 14 11 1 47
"173" "Balb/cJ" "Male" 24 3 1 3 0.326950128132184 23.6057992511437 23.3115441358247 0.687576119461983 1.16986025346977 1.44829924625162 "cc1" 51 14 14 4 39
"174" "Balb/cJ" "Male" 24 4 1 5 0.257323118359271 17.9225551937232 17.7424290108717 0.551572104203097 0.948866132793894 0 "cc0" 48 12 6 14 94
"175" "Balb/cJ" "Male" 24 6 1 7 0.264907355073774 18.6627231649473 18.5435148551642 0.586372430455798 1.02690011657573 1.17825441202964 "cc1" 81 17 12 19 109
"176" "Balb/cJ" "Male" 20 2 0 2 0 9.85421178732327 9.81439679020277 0.394168471492931 0.646197403265683 0.796259056389418 "cc1" 6 1 1 0 3
"177" "Balb/cJ" "Male" 20 3 0 3 0 4.5061776433884 4.50178993390117 0.179588949312451 0.300606364679828 0 "cc0" 53 4 19 0 86
"178" "Balb/cJ" "Male" 20 6 0 6 0 9.74286899130748 9.72518683342852 0.365401792568728 0.615259524477385 0.749979681128265 "cc1" 71 12 20 5 36
"179" "Balb/cJ" "Male" 20 2 0 2 0 11.1811958742481 11.114707097989 0.446361317953136 0.739754124659372 0 "cc0" 34 2 12 1 2
"180" "Balb/cJ" "Male" 43 12 4 16 0.142062351953101 12.0809824100917 11.9616500344511 0.249347840148083 0.434574417118614 0.642484336445739 "cc1" 195 84 114 30 187
"181" "Balb/cJ" "Male" 43 9 3 13 0.168730608914206 15.631203609812 15.5974574880292 0.313298994631898 0.562439862530258 0.7472681422963 "cc1" 142 51 109 17 216
"182" "Balb/cJ" "Female" 32 3 4 7 0.600002964738221 18.9840938185554 18.7950928845211 0.419687074075032 0.692152920589243 1.15217729850945 "cc1" 58 18 7 6 4
"183" "Balb/cJ" "Female" 32 2 2 4 0.207446572481635 6.59628239343199 6.52730640803012 0.146519514253668 0.243129457596548 0.382516917401081 "cc1" 37 10 2 0 0
"184" "Balb/cJ" "Male" 32 1 2 3 0.806347492739209 29.9860474087289 29.4498263256551 0.600285391419918 1.02810514922596 1.52167312878976 "cc1" 37 5 1 0 1
"185" "Balb/cJ" "Male" 32 3 4 8 0.779472207713581 28.9457004551531 28.2773030365374 0.561044608727826 0.941908370465964 1.4901569430266 "cc1" 96 29 6 4 14
"186" "Balb/cJ" "Female" 43 0 1 1 1.26460787652715 24.5966231984531 24.5333928046267 0.574005515155674 1.01867958277892 0 "cc0" 37 16 31 8 27
"187" "Balb/cJ" "Female" 43 0 1 1 1.18696516074956 15.9765510636891 15.8815938508291 0.452471119277731 0.723146654535061 0.860486746928418 "cc1" 14 3 7 0 3
"188" "Balb/cJ" "Female" 71 3 4 7 0.736343339907962 28.3001290304627 27.8828678045148 0.614601241043179 1.22939884031033 1.34595758645735 "cc1" 141 54 80 22 74
"189" "Balb/cJ" "Female" 71 0 0 0 0.271188324625704 10.9379290932367 10.8068547363343 0.233131563069897 0.46769138464949 0.460093325990002 "cc1" 6 2 3 1 6
"190" "Balb/cJ" "Male" 71 3 5 8 0.652157943711524 34.2926385401643 34.1513376523601 0.572051209625625 1.14981967055779 1.18194439913989 "cc1" 207 83 109 26 159
"191" "Balb/cJ" "Male" 71 2 4 6 0.835683433556616 42.6198551113874 42.3830781385464 0.678157106331194 1.35266506166919 1.47859583203295 "cc1" 125 24 43 16 108
"192" "Balb/cJ" "Female" 32 2 6 7 1.08440652308678 25.7236718724446 25.0962652414094 0.597848807528686 1.0286122580279 1.75123741397097 "cc1" 59 23 35 9 80
"193" "Balb/cJ" "Female" 32 3 10 13 0.764296747062234 17.3932102531753 16.7053431810159 0.454778401422008 0.815181440543737 1.03688870692528 "cc1" 127 26 48 19 80
"194" "Balb/cJ" "Male" 32 1 4 5 0.967959517817361 26.1597973611955 26.1100165860077 0.586915339464311 1.06197327708161 1.17258892487099 "cc1" 35 12 26 6 44
"195" "Balb/cJ" "Male" 32 2 8 10 1.14849473800907 29.0306655550375 28.8534692240811 0.683534846664643 1.22535692764684 1.12342236973983 "cc1" 102 31 68 17 93
"196" "Balb/cJ" "Female" 20 1 2 3 0.54752619946092 10.4760012830189 10.4029977897575 0.378979384393534 0.639975998239896 0.693538911282791 "cc1" 42 7 28 15 39
"197" "Balb/cJ" "Female" 20 3 5 8 0.305363699284379 5.89860879117658 5.86807242124814 0.212227771002643 0.359260392208072 0.465993147122064 "cc1" 106 25 25 15 40
"198" "Balb/cJ" "Male" 20 1 2 3 1.03657526130054 19.10753731664 19.0211560448649 0.686731110611608 1.12857131574096 1.74371379533796 "cc1" 34 9 13 1 14
"199" "Balb/cJ" "Male" 71 4 2 5 0.356349284671443 30.478554348427 29.901268506682 0.543290119953372 1.08833347838908 0.981847220839816 "cc1" 179 51 138 38 237
"200" "Balb/cJ" "Male" 71 2 1 3 0.172351205588507 15.5271201269957 15.4185388673664 0.263749050175842 0.528542548658595 0.439721336328157 "cc1" 155 46 55 25 84
"201" "Balb/cJ" "Female" 71 1 2 3 0.772929902857353 25.1240864798162 24.8342377663896 0.537959212119738 1.06757078129279 1.21169017595613 "cc1" 116 24 35 23 97
"202" "Balb/cJ" "Female" 71 1 3 4 0.599719306175483 18.5853012890856 18.1984823367958 0.400042762984334 0.790136182684192 1.11635706564595 "cc1" 173 82 77 31 48
"203" "Balb/cJ" "Female" 43 1 3 4 0.512847970328442 14.1443470273162 14.0079294671542 0.338243750485718 0.611703519637693 0.874480723310135 "cc1" 56 19 29 12 45
"204" "Balb/cJ" "Female" 43 2 5 7 0.681602731094433 18.3978209250601 18.1688024073207 0.451071055564102 0.817109443979237 0 "cc0" 113 27 47 13 78
"205" "Balb/cJ" "Male" 43 2 6 8 0.562431320760654 17.9449337273674 17.803201034479 0.379134953476411 0.692954757646761 0.823744648058479 "cc1" 98 14 48 6 187
"206" "Balb/cJ" "Male" 43 2 5 7 0.668129010897376 22.3462429074121 22.0001520796289 0.442622107316343 0.802219831189324 1.07101320414818 "cc1" 104 15 32 13 92
"207" "Balb/cJ" "Female" 43 0 0 0 0.535622035699396 18.8592518911202 18.6999043353801 0.448797704049122 0.818071604398312 1.13413713158148 "cc1" 5 1 3 0 6
"208" "Balb/cJ" "Female" 43 4 5 9 0.259991365274329 8.84945610216207 8.73570987976924 0.208064590000962 0.370680739382646 0.525699258067999 "cc1" 176 39 91 28 54
"209" "Balb/cJ" "Male" 43 4 5 10 1.00175120018293 49.9974024386279 49.6292588722846 0.847606734890484 1.55225105151764 2.12438682822007 "cc1" 97 45 69 14 152
"210" "Balb/cJ" "Male" 43 1 1 2 0.812291853357357 41.266456911137 40.4419806793609 0.665693481621958 1.20033788771385 1.44326635797859 "cc1" 31 10 20 5 36
"211" "Balb/cJ" "Female" 32 2 3 5 0.426266225768548 12.2267362424612 12.0917519376345 0.295047272602797 0.498241277989568 0.76550830608263 "cc1" 64 20 0 3 30
"212" "Balb/cJ" "Female" 32 2 3 4 0.58499297375277 16.3310538505982 16.6235503374746 0.400427690533771 0.671659682814243 1.18177825439523 "cc1" 41 18 0 0 0
"213" "Balb/cJ" "Male" 32 2 3 6 0.676048393378425 23.7518335540286 23.5039491431232 0.507148969766048 0.896068343003433 1.14478332668351 "cc1" 97 25 12 15 14
"214" "Balb/cJ" "Male" 32 1 2 4 0.873782976457027 28.5435772309295 28.3542575860305 0.604949080700415 1.0217144343712 1.49661603401518 "cc1" 53 14 1 0 0
"215" "Balb/cJ" "Female" 32 5 2 6 0.202507713680294 11.8939530501559 11.704945850721 0.312064386781333 0.559063045157187 0.345577694104932 "cc0" 61 4 16 4 15
"216" "Balb/cJ" "Female" 32 7 3 10 0.159939999265528 9.02061595857576 8.94597729225184 0.242628978885805 0.431182244019936 0.546468750565453 "cc1" 83 20 29 0 133
"217" "Balb/cJ" "Male" 32 7 3 10 0.304918054797657 19.128525970973 19.0167226842139 0.46723609930161 0.834652191397626 1.0714426471135 "cc1" 105 20 28 14 94
"218" "Balb/cJ" "Male" 32 6 2 8 0.367238420353646 24.1275642172346 23.9439450070577 0.583909088362298 1.0624207500831 1.23085120443366 "cc1" 76 6 53 13 29
"219" "Balb/cJ" "Female" 24 5 5 10 0.692172190437227 15.2693185210452 15.1585709705753 0.479398459096823 0.712951199594152 1.10566200387021 "cc1" 42 1 31 0 27
"220" "Balb/cJ" "Female" 24 1 1 2 0.372546433281445 9.14228947272665 9.03797647140785 0.262868763323387 0.396806657016732 0.778353609460997 "cc1" 8 3 5 1 0
"221" "Balb/cJ" "Male" 24 3 3 6 0.382730717963439 9.0247903295779 8.97120802906302 0.266992948851295 0.399387158809208 0.8518819769298 "cc1" 36 2 10 3 89
"222" "Balb/cJ" "Male" 24 4 4 8 0.806615824974008 19.5523675973699 19.4233090653741 0.591249399705948 0.918816086227892 1.6107296373587 "cc1" 37 11 18 6 31
"223" "Balb/cJ" "Female" 32 10 4 15 0.288985520541099 16.9345515037084 16.7033630872755 0.440317604797788 0.78427780419649 1.04669318489301 "cc1" 131 35 22 19 34
"224" "Balb/cJ" "Female" 32 2 1 3 0.330777015665627 17.398871024012 17.3547674219232 0.466175074078091 0.795584878078967 1.28663011230125 "cc1" 23 6 9 4 19
"225" "Balb/cJ" "Male" 32 4 2 5 0.238136645753067 14.391391291677 14.256447192417 0.348949564910161 0.608772521203142 0.702788567306701 "cc1" 47 12 6 5 4
"226" "Balb/cJ" "Male" 32 10 4 14 0.5123904334562 33.476174985805 33.1004220012705 0.795229952724022 1.42977426551618 1.88522856402584 "cc1" 111 22 25 18 123
"227" "Balb/cJ" "Female" 32 6 3 8 0.44013984575691 21.5096342836498 21.3247755482471 0.598150050981791 1.06042893144255 1.43424975385123 "cc1" 68 14 9 14 66
"228" "Balb/cJ" "Female" 32 6 3 10 0.4505390348781 22.2476175645282 22.1665205381691 0.606200272034685 1.06906154997956 1.55961296965083 "cc1" 53 2 18 0 40
"229" "Balb/cJ" "Female" 32 0 0 0 0.763391461302645 22.0111204675596 21.947504512451 0.525467789196654 0.884389007919114 1.05736776725723 "cc1" 2 0 1 0 2
"230" "Balb/cJ" "Female" 32 2 3 6 0.734753060622206 22.8508201853506 22.4834436550395 0.549350371658536 0.968918861042503 0.991057852462722 "cc1" 76 11 18 13 74
"231" "Balb/cJ" "Male" 32 2 3 5 0.579451182635392 20.1842161951328 19.9524357220787 0.452937674426664 0.81731589310722 1.13696192911628 "cc1" 98 18 41 1 114
"232" "Balb/cJ" "Male" 32 2 4 6 0.476391724182378 15.895603863552 17.4438769671448 0.356102813826328 0.62800339040342 0.595610952500812 "cc1" 118 39 64 24 185
"233" "Balb/cJ" "Female" 24 5 7 12 0.508632020970516 12.1308736904421 12.121718314072 0.384159592491284 0.652705092180376 0.848005413830722 "cc1" 76 9 17 9 141
"234" "Balb/cJ" "Female" 24 1 1 2 0.521989238314867 12.5434013866715 12.5246097741072 0.394248031599054 0.669845821467106 0.898830147257326 "cc1" 6 1 2 2 1
"235" "Balb/cJ" "Male" 24 6 7 13 0.7923288232158 20.123567435936 19.9524244102583 0.600284162564527 1.02176664905228 1.26873473344948 "cc1" 83 9 9 26 169
"236" "Balb/cJ" "Male" 24 4 5 10 0.749623580587036 18.4182513602889 18.3777716869696 0.570628461557961 0.973981419736067 1.47799936175825 "cc1" 53 14 25 6 102
"237" "Balb/cJ" "Female" 24 8 10 18 0.791079861022428 19.1586357834937 19.1006232603037 0.573308760425061 0.938802159652786 1.36597231837087 "cc1" 113 20 32 13 141
"238" "Balb/cJ" "Female" 24 6 7 12 0.334325203401826 7.87001529463734 7.85162740843492 0.257675578649964 0.438293655520971 0.10142920455585 "cc0" 67 9 11 0 104
"239" "Balb/cJ" "Male" 24 7 8 14 0.0268990714932531 0.696820447613406 0.689423202946597 0.02119557171863 0.0365157585732358 0.0432458880064698 "cc1" 71 8 42 8 35
"240" "Balb/cJ" "Male" 24 4 5 8 0.732711334046549 16.4554753908416 16.3883101851647 0.540008253642313 0.893834557148247 1.15474895205424 "cc1" 52 11 7 4 46
"241" "Balb/cJ" "Female" 20 1 3 4 0.930566831128549 11.5142135904972 9.85160085221424 0.446051701054284 0.683222167414581 1.45635488191323 "cc1" 27 12 4 2 26
"242" "Balb/cJ" "Female" 20 2 6 9 0.724308901836669 6.76987386916673 7.97705537222784 0.383980292493679 0.6311338047044 0.862026209291239 "cc1" 177 0 45 0 2
"243" "Balb/cJ" "Female" 20 0 1 1 0.58497142672552 5.63912455363401 6.02130588576135 0.28133225815986 0.432013098065331 0.784341258128474 "cc1" 21 3 1 0 9
"244" "Balb/cJ" "Female" 20 5 14 18 0.645769862358251 8.37778768099438 8.3433466216686 0.338641715820667 0.55270150979518 0 "cc0" 129 15 45 15 78
"245" "Balb/cJ" "Male" 20 4 12 16 0.705075096874898 11.1401865306234 11.0931815241651 0.390047543591194 0.65828631344628 0.800165198350752 "cc1" 95 16 32 3 48
"246" "Balb/cJ" "Male" 20 3 9 12 0.335244646967642 4.75153412968805 4.74259427243558 0.180048725064755 0.298394555372959 0.361356504759505 "cc1" 28 1 7 0 15
"247" "Balb/cJ" "Female" 32 9 8 17 0.625954828048747 22.6892976523863 22.5202898486441 0.534346339498159 0.851207803547437 1.56131391558554 "cc1" 150 19 47 15 155
"248" "Balb/cJ" "Female" 32 1 1 1 0.535433167772229 20.034570575152 19.8297673882743 0.467071738543982 0.75510935001801 1.53828439748218 "cc1" 14 4 1 1 0
"249" "Balb/cJ" "Male" 32 3 3 6 0.549543392873388 23.4311564370702 23.3940622580142 0.497432941141602 0.823750434297655 1.45446989399827 "cc1" 58 12 3 12 3
"250" "Balb/cJ" "Male" 32 1 0 1 0.38294863195923 16.2935069345788 16.1728781153911 0.344309115338853 0.567748153851544 1.11629421677458 "cc1" 7 1 1 0 0
"251" "Balb/cJ" "Female" 20 4 2 7 0.298117583531211 8.2995935338085 8.26381942374898 0.338065340062458 0.537148262543684 0.696898247715261 "cc1" 34 2 7 0 67
"252" "Balb/cJ" "Female" 20 1 1 2 0.422808539340493 12.570097887163 12.3544655318837 0.481367522520519 0.766953550703641 1.11881859486616 "cc1" 13 1 2 0 0
"253" "Balb/cJ" "Male" 20 7 3 10 0.391383446076563 12.7512726859257 12.6690821621674 0.472243266508224 0.781913677022593 1.10255480350259 "cc1" 83 3 34 0 47
"254" "Balb/cJ" "Male" 20 4 2 6 0.467913607907144 14.7112038473118 14.6971664390606 0.566409422938007 0.939734295380047 1.04563262114172 "cc1" 38 0 4 0 0
"255" "Balb/cJ" "Female" 32 5 5 11 0.620781077882252 21.0693097833236 20.8209973521707 0.538093038308336 0.931395098011415 1.38690592502087 "cc1" 105 28 23 6 45
"256" "Balb/cJ" "Female" 32 6 6 12 0.0624039093678459 2.18788106243668 2.15293487319068 0.0554645946461415 0.0973351216755914 0.135069240144359 "cc1" 84 13 27 1 0
"257" "Balb/cJ" "Male" 32 5 5 10 0.568645392894011 22.6093408214659 22.4728659271713 0.50609439967567 0.888792749093339 1.3446662653357 "cc1" 72 25 13 4 29
"258" "Balb/cJ" "Female" 32 NA NA NA NA 11.7764776616247 11.5895494447735 0.32622712404869 0.56677383062147 0.875608222471806 "cc1" 96 19 55 5 0
"259" "Balb/cJ" "Female" 32 NA NA NA NA 18.6677147805122 18.593552462996 0.45503879104597 0.78363083072678 1.2208673081348 "cc1" 100 11 30 0 23
"260" "Balb/cJ" "Male" 32 NA NA NA NA 22.4381124705129 22.3441800268897 0.537528408634266 0.958181374290256 1.3922887805142 "cc1" 240 55 94 30 187
"261" "Balb/cJ" "Male" 32 NA NA NA NA 27.7475735585871 27.6564983718521 0.659839727894847 1.14404095817131 1.47960708600132 "cc1" 89 19 34 10 43
"262" "Balb/cJ" "Female" 32 5 5 9 0.425310184978742 13.0995536973453 13.0315040677487 0.361683781305922 0.619285654143847 0.813964696935555 "cc1" 97 24 41 2 57
"263" "Balb/cJ" "Female" 32 2 2 4 0.480889609051294 15.7731791768824 15.6673834628911 0.41260328456601 0.71008159672514 0.971809964617594 "cc1" 41 12 15 10 47
"264" "Balb/cJ" "Male" 32 6 6 12 0.437655964592428 16.0882332584176 16.0182083040829 0.394065430519022 0.69634565214372 0.903691661934521 "cc1" 95 31 23 12 95
"265" "Balb/cJ" "Male" 32 3 3 7 0.182366936067195 6.65274582773126 6.52144163376288 0.155413102916463 0.266427151578007 0.38031080343019 "cc1" 72 7 28 0 0
"266" "Balb/cJ" "Female" 32 0 2 2 1.11683409205635 NA NA NA NA NA NA 41 18 24 1 24
"267" "Balb/cJ" "Female" 32 0 2 2 0.785034636927451 NA NA NA NA NA NA 53 10 29 3 75
"268" "Balb/cJ" "Female" 32 0 2 2 1.32772136739015 NA NA NA NA NA NA 91 19 44 6 137
"269" "Balb/cJ" "Female" 32 0 2 2 0.533614708709669 NA NA NA NA NA NA 70 18 29 5 70
"270" "Balb/cJ" "Female" 32 2 3 6 0.899201060670868 NA NA NA NA NA NA 87 30 30 16 116
"271" "Balb/cJ" "Female" 32 2 4 6 0.460695298132402 NA NA NA NA NA NA 69 12 48 0 152
"272" "Balb/cJ" "Male" 32 0 0 1 0.76407687931324 NA NA NA NA NA NA 12 3 5 3 14
"273" "Balb/cJ" "Female" 32 1 1 3 0.69022454723525 20.5686915076105 20.4306465981634 0.526365239721602 0.841397527570715 1.40873707923646 "cc1" 28 5 10 1 34
"274" "Balb/cJ" "Female" 32 4 4 7 0.466132563838652 14.1424619868647 14.0305901715434 0.364981797485664 0.593899499586826 0.771216893688247 "cc1" 107 20 55 15 93
"275" "Balb/cJ" "Male" 32 3 3 5 1.02244737972642 38.3622256873353 37.9532467354447 0.875828425473651 1.50588094980867 2.22332541758567 "cc1" 53 13 15 4 46
"276" "Balb/cJ" "Male" 32 1 1 2 0.793875917627635 29.2463888054021 29.1828787319919 0.681939413242139 1.17438064494656 1.68295469279663 "cc1" 19 6 5 1 21
